time,cr_v,cr_a
6.84,-0.003437500000000003,0.03225000000000001
6.87,-0.005375000000000001,0.02815625
6.9,-0.007312500000000001,0.02428125
6.94,-0.00940625,0.02040625
6.97,-0.0134375,0.020687500000000004
7.0,-0.01925000000000001,0.022375000000000006
7.04,-0.024875000000000008,0.024124999999999997
7.07,-0.030218750000000003,0.026437500000000003
7.1,-0.038593749999999996,0.028718750000000008
7.14,-0.048125,0.03171875
7.17,-0.05796875,0.0345625
7.2,-0.06715625,0.03746875
7.24,-0.07440625000000001,0.04131250000000001
7.27,-0.081625,0.045062500000000005
7.3,-0.088,0.04884375
7.34,-0.09259374999999999,0.05315625
7.37,-0.09796875,0.057531250000000006
7.4,-0.10334375,0.0619375
7.44,-0.10621875,0.06428125000000001
7.47,-0.10768749999999999,0.06518750000000001
7.5,-0.10924999999999999,0.066125
7.54,-0.11103125,0.06715625
7.57,-0.11140624999999998,0.06571874999999999
7.6,-0.11099999999999999,0.063875
7.64,-0.11015624999999998,0.06215625
7.67,-0.1098125,0.0620625
7.7,-0.11203125,0.0628125
7.74,-0.11440625,0.06343750000000001
7.77,-0.11715625,0.06409375
7.8,-0.11821875,0.0655625
7.84,-0.11556249999999998,0.068375
7.87,-0.11349999999999999,0.07137500000000001
7.9,-0.1125625,0.0744375
7.94,-0.11374999999999999,0.0758125
7.97,-0.116375,0.0770625
8.0,-0.11837500000000001,0.0776875
8.04,-0.12025,0.0783125
8.07,-0.1216875,0.07940625
8.1,-0.12003125,0.07878125
8.14,-0.117375,0.07709375
8.17,-0.11124999999999999,0.07578125000000001
8.2,-0.10518749999999999,0.0755
8.24,-0.1010625,0.07746875
8.27,-0.09690625,0.07881250000000001
8.3,-0.0965,0.0791875
8.34,-0.09625,0.079625
8.37,-0.09603125,0.08
8.4,-0.095875,0.08165625
8.44,-0.09543750000000001,0.08290625
8.47,-0.094875,0.0859375
8.51,-0.09384374999999999,0.08909375
8.54,-0.09318749999999999,0.09175
8.57,-0.09281249999999999,0.09493750000000001
8.6,-0.09384374999999999,0.09934375
8.64,-0.09503125,0.1036875
8.67,-0.0975625,0.10734375
8.7,-0.101875,0.1116875
8.74,-0.10671875,0.11653125
8.77,-0.11203125,0.12281249999999999
8.8,-0.1164375,0.12746875
8.84,-0.11715624999999999,0.12690625
8.87,-0.118625,0.12612500000000001
8.9,-0.121,0.124
8.94,-0.12134375,0.1200625
8.97,-0.1196875,0.11428125
9.01,-0.11621875,0.11365624999999999
9.04,-0.1124375,0.1133125
9.07,-0.11259374999999999,0.11690624999999999
9.1,-0.11259374999999999,0.11875
9.14,-0.11215625,0.11884375
9.17,-0.11309374999999999,0.118625
9.2,-0.1145625,0.11765624999999999
9.24,-0.115875,0.11581249999999998
9.27,-0.11653125,0.11390625
9.3,-0.12234375,0.11875
9.34,-0.12834375,0.12440625
9.37,-0.13571875,0.1291875
9.4,-0.13865625,0.12696875
9.44,-0.1359375,0.1185
9.47,-0.13315625,0.11015625
9.51,-0.12825,0.10368749999999999
9.54,-0.12512500000000001,0.10012499999999999
9.57,-0.12428125000000001,0.0995
9.6,-0.12440625,0.0995625
9.64,-0.12553124999999998,0.10065625
9.67,-0.1276875,0.10159375000000001
9.7,-0.1303125,0.10259375
9.74,-0.13021875,0.10137499999999999
9.77,-0.128375,0.0995
9.8,-0.126,0.09775
9.84,-0.12371875,0.0963125
9.87,-0.1209375,0.09575
9.91,-0.1181875,0.0950625
9.94,-0.11578125,0.0950625
9.97,-0.1148125,0.0965625
10.01,-0.1143125,0.0981875
10.04,-0.1136875,0.09953125
10.07,-0.11321875,0.10128125
10.11,-0.113125,0.10365625
10.14,-0.11271874999999999,0.10603125
10.17,-0.11109375,0.10821875
10.21,-0.10746875,0.11071875
10.24,-0.10203125,0.11328125
10.27,-0.09753125000000001,0.11549999999999999
10.31,-0.09346875,0.117625
10.34,-0.08628125,0.11884375
10.37,-0.08040625,0.12171875
10.41,-0.07840625,0.129
10.44,-0.0799375,0.1361875
10.47,-0.0865625,0.14221875
10.51,-0.08803125,0.14275
10.54,-0.0844375,0.1379375
10.57,-0.07925,0.12878124999999999
10.61,-0.07303125,0.1149375
10.64,-0.07062500000000001,0.10509375
10.67,-0.06940625,0.0966875
10.71,-0.0680625,0.0968125
10.74,-0.066875,0.0969375
10.77,-0.065625,0.09474999999999999
10.81,-0.0644375,0.09259375
10.84,-0.06353125,0.09056249999999999
10.87,-0.063875,0.08978125
10.91,-0.064375,0.090125
10.94,-0.06678125,0.08909375
10.97,-0.06921875000000001,0.08778125
11.01,-0.0713125,0.0865
11.04,-0.07496875,0.08478124999999999
11.07,-0.08309375,0.0831875
11.11,-0.09106249999999999,0.08165625
11.14,-0.09912499999999999,0.08003125
11.17,-0.102875,0.07996874999999999
11.21,-0.105,0.08084374999999999
11.24,-0.10709375,0.08134374999999999
11.27,-0.10846875,0.08234375
11.31,-0.10781249999999999,0.0825625
11.34,-0.107125,0.08249999999999999
11.37,-0.10640625000000001,0.08240625
11.41,-0.10565625000000001,0.08246875
11.44,-0.10515625,0.08278125
11.47,-0.10728125,0.08303125
11.51,-0.10953125,0.0833125
11.54,-0.112875,0.08478125
11.57,-0.115375,0.08603125
11.61,-0.11690625,0.08709375
11.64,-0.11840625,0.08803124999999999
11.67,-0.121,0.0883125
11.71,-0.12296875,0.0888125
11.74,-0.12490625,0.08928125
11.77,-0.12603125,0.09040625
11.81,-0.1275625,0.09146875
11.84,-0.12887500000000002,0.092625
11.87,-0.13021875,0.093375
11.91,-0.131,0.09290625
11.94,-0.13121875,0.09240625
11.97,-0.13146875,0.09196875
12.01,-0.14175,0.09331249999999999
12.04,-0.1534375,0.09521874999999999
12.07,-0.165125,0.09749999999999999
12.11,-0.172125,0.09884375
12.14,-0.1660625,0.0995625
12.17,-0.15925,0.10109375
12.21,-0.15303125,0.10246875
12.24,-0.14584375,0.10315624999999999
12.27,-0.1383125,0.110125
12.31,-0.1348125,0.12134375
12.34,-0.1318125,0.13421875
12.37,-0.13043749999999998,0.14734375
12.41,-0.13225,0.15590625
12.44,-0.12596875,0.1551875
12.47,-0.12171875,0.15340625
12.51,-0.12071875000000001,0.150375
12.54,-0.12071875,0.14809375
12.57,-0.12096875,0.14603125
12.61,-0.11875,0.1428125
12.64,-0.11381250000000001,0.1395625
12.67,-0.11209375,0.1388125
12.71,-0.11134375,0.13821875
12.74,-0.11362499999999999,0.1360625
12.77,-0.11825,0.13418750000000002
12.81,-0.12165625,0.1321875
12.84,-0.12431249999999999,0.1303125
12.87,-0.12409375,0.13178125
12.91,-0.12371875000000002,0.13315625
12.94,-0.12346874999999999,0.13446875
12.97,-0.121,0.1361875
13.01,-0.11778125,0.13828125
13.04,-0.11496875,0.141875
13.07,-0.11246875,0.1459375
13.11,-0.10784374999999999,0.151875
13.14,-0.10203125,0.15725
13.17,-0.09665625,0.1613125
13.21,-0.096125,0.16496875
13.24,-0.09928125,0.16721875
13.27,-0.10153125,0.16959375000000002
13.31,-0.10353125,0.1718125
13.34,-0.1055625,0.174125
13.37,-0.1079375,0.17621875
13.41,-0.11053125,0.1784375
13.44,-0.112375,0.18075
13.47,-0.1139375,0.183375
13.51,-0.1159375,0.18575
13.54,-0.11853125,0.18787500000000001
13.57,-0.121375,0.18846875000000002
13.61,-0.12409375,0.18909375
13.64,-0.12628125,0.19015625
13.67,-0.12753125,0.19121875
13.71,-0.13109375,0.19175
13.74,-0.13546875000000003,0.19190625
13.77,-0.1403125,0.192625
13.81,-0.14550000000000002,0.1929375
13.84,-0.14940625000000002,0.19184375
13.87,-0.15190625000000002,0.1905
13.91,-0.154,0.1880625
13.94,-0.15459375,0.1833125
13.97,-0.15590625,0.178375
14.01,-0.15875,0.173625
14.04,-0.15996875,0.17003125
14.07,-0.162,0.1676875
14.11,-0.16418750000000001,0.164875
14.14,-0.16609374999999998,0.16196875
14.18,-0.1663125,0.16046875
14.21,-0.16565625,0.16121875
14.24,-0.16484375,0.16059375
14.28,-0.16440625,0.15928124999999999
14.31,-0.16415625,0.15590625
14.34,-0.1638125,0.15221874999999999
14.38,-0.1628125,0.1515625
14.41,-0.15965625,0.150375
14.44,-0.1534375,0.14896874999999998
14.48,-0.1461875,0.14478125
14.51,-0.13925,0.139125
14.54,-0.13475,0.13403125
14.58,-0.13040625,0.13003125000000001
14.61,-0.12534375,0.13009375
14.64,-0.12031250000000002,0.13109375
14.68,-0.11675,0.1315625
14.71,-0.1139375,0.13171875
14.74,-0.11109375,0.13184375
14.78,-0.10993750000000001,0.1308125
14.81,-0.11156250000000001,0.12834375
14.84,-0.11428125,0.1260625
14.88,-0.11709375000000001,0.1239375
14.91,-0.114375,0.12284375
14.94,-0.110375,0.12253125000000001
14.98,-0.10609375,0.12234375
15.01,-0.10265625,0.12253125000000001
15.04,-0.10396875000000001,0.12225000000000001
15.08,-0.10603125000000001,0.1238125
15.11,-0.108375,0.12540625
15.14,-0.110875,0.1268125
15.18,-0.1140625,0.12725
15.21,-0.11790625,0.12703125
15.24,-0.12228125000000001,0.12734375
15.28,-0.126,0.13046875
15.31,-0.12721875,0.132
15.34,-0.12809375,0.13346875
15.38,-0.12684375,0.13428125
15.41,-0.125125,0.13490625
15.44,-0.12334375,0.13571875
15.48,-0.12221875,0.13634375
15.51,-0.12025000000000001,0.13709375000000001
15.54,-0.11725000000000001,0.138125
15.58,-0.11421875000000001,0.13921875
15.61,-0.11084375,0.13909375000000002
15.64,-0.1064375,0.1365
15.68,-0.10490624999999999,0.13325
15.71,-0.10271875,0.1300625
15.74,-0.097625,0.1253125
15.78,-0.0929375,0.1190625
15.81,-0.08828124999999999,0.1125625
15.84,-0.08478125,0.10596875
15.88,-0.08312499999999999,0.09999999999999999
15.91,-0.08115625,0.0929375
15.94,-0.07893750000000001,0.0856875
15.98,-0.07915625,0.0833125
16.01,-0.07925,0.08340625
16.04,-0.0771875,0.08496875
16.08,-0.07515625,0.0865
16.11,-0.07400000000000001,0.087125
16.14,-0.07403124999999999,0.08778125
16.18,-0.075,0.08828125
16.21,-0.07674999999999998,0.0896875
16.24,-0.07890625,0.09128125000000001
16.28,-0.08103125,0.09293749999999999
16.31,-0.08290625,0.0941875
16.34,-0.083,0.09371874999999999
16.38,-0.0808125,0.09509375
16.41,-0.07828125,0.09659374999999999
16.44,-0.07621875,0.09893750000000001
16.48,-0.074375,0.102
16.51,-0.07425,0.10275
16.54,-0.07403124999999999,0.10590625000000001
16.58,-0.07403124999999999,0.11234375
16.61,-0.0738125,0.11840625
16.64,-0.07375000000000001,0.12415625
16.68,-0.07378125,0.12596875
16.71,-0.07362500000000001,0.1251875
16.74,-0.074625,0.123875
16.78,-0.07546875,0.122375
16.81,-0.0771875,0.1206875
16.84,-0.07962500000000002,0.11934375
16.88,-0.08175,0.11840625
16.91,-0.08575,0.11596875000000001
16.94,-0.08978125,0.1118125
16.98,-0.09271875,0.10921875
17.01,-0.09493750000000001,0.1076875
17.04,-0.09215625000000001,0.11040625
17.08,-0.0863125,0.11515625
17.11,-0.08165625,0.1175
17.14,-0.07856250000000001,0.1189375
17.18,-0.079,0.11859375
17.21,-0.07853125000000001,0.11834375
17.24,-0.077875,0.11790624999999999
17.28,-0.07725,0.11900000000000001
17.31,-0.07759375,0.12346875
17.34,-0.0780625,0.12821875
17.38,-0.07856250000000001,0.132375
17.41,-0.07959375,0.13284375
17.44,-0.08243750000000001,0.12884375
17.48,-0.08540625,0.12509375
17.51,-0.08915625,0.121375
17.54,-0.0968125,0.118875
17.58,-0.10434375000000001,0.11834375
17.61,-0.11190625000000001,0.11515625
17.64,-0.1176875,0.11171874999999999
17.68,-0.12359375,0.11096874999999999
17.71,-0.1294375,0.11040625
17.74,-0.1355,0.10978125
17.78,-0.13875,0.111125
17.81,-0.138625,0.1140625
17.84,-0.13871875,0.12015624999999999
17.88,-0.1396875,0.1275625
17.91,-0.143875,0.13825
17.94,-0.15128125,0.148125
17.98,-0.16034375,0.15846875
18.01,-0.16721875,0.1654375
18.04,-0.1725625,0.168375
18.08,-0.16928125,0.1615625
18.11,-0.16565625,0.1538125
18.14,-0.1641875,0.14931250000000001
18.18,-0.16518750000000001,0.148625
18.21,-0.16884375,0.15225
18.24,-0.17156249999999998,0.1546875
18.28,-0.17471875,0.1571875
18.31,-0.17725,0.15984375
18.34,-0.178875,0.162375
18.38,-0.1799375,0.163875
18.41,-0.18109375,0.1648125
18.44,-0.18246875,0.16590625
18.48,-0.18509375,0.1670625
18.51,-0.19071875,0.16796875
18.54,-0.19578125,0.168625
18.58,-0.20090625,0.1695625
18.61,-0.20353125,0.1696875
18.64,-0.20371875,0.16903125
18.68,-0.20853125,0.1724375
18.71,-0.212875,0.17675
18.74,-0.21884375,0.18140625
18.78,-0.2245625,0.18428125
18.81,-0.22421875,0.179625
18.84,-0.22296875,0.17584375
18.88,-0.22165625,0.17225000000000001
18.91,-0.22440625,0.173375
18.94,-0.22740625,0.174875
18.98,-0.229375,0.1765625
19.01,-0.23009374999999999,0.17821875
19.04,-0.23059375,0.17990625
19.08,-0.23078125,0.18178125
19.11,-0.22975,0.18378125
19.14,-0.228875,0.18584375
19.18,-0.22793750000000002,0.18784375
19.21,-0.2280625,0.18887500000000002
19.24,-0.23128125,0.18796875
19.28,-0.23790624999999999,0.19003124999999998
19.31,-0.2445,0.19225
19.34,-0.24678125,0.19440625
19.38,-0.24790625,0.196375
19.41,-0.2463125,0.196125
19.44,-0.24528124999999998,0.19690625
19.48,-0.245375,0.20003125
19.51,-0.2451875,0.2025625
19.54,-0.24521874999999999,0.20500000000000002
19.58,-0.24221874999999998,0.2110625
19.61,-0.23771875,0.21815625
19.64,-0.23290625,0.22521875
19.68,-0.22853125,0.2321875
19.71,-0.2283125,0.23340624999999998
19.74,-0.22475,0.23384375
19.78,-0.2214375,0.2340625
19.81,-0.22171875,0.23328125
19.84,-0.2229375,0.23203125000000002
19.88,-0.22453125000000002,0.23103125
19.91,-0.2255625,0.22978125
19.94,-0.2235,0.22825
19.98,-0.223125,0.22609375
20.01,-0.22512500000000002,0.22375
20.04,-0.22596875,0.22087500000000002
20.08,-0.22675,0.21731250000000002
20.11,-0.22771875,0.215125
20.14,-0.22865625,0.212875
20.18,-0.23,0.21171875
20.21,-0.230625,0.21015625
20.24,-0.2305625,0.2079375
20.28,-0.23018750000000002,0.20521875
20.31,-0.228375,0.20325
20.34,-0.22809375,0.2011875
20.38,-0.228375,0.19921875
20.41,-0.22721875,0.19665625
20.44,-0.22528125000000002,0.193375
20.48,-0.2201875,0.19103125
20.51,-0.21575,0.1894375
20.54,-0.2141875,0.1888125
20.58,-0.21871875000000002,0.1884375
20.61,-0.2244375,0.1879375
20.64,-0.22915625,0.1875
20.68,-0.23365625,0.18659375
20.71,-0.2348125,0.18546875
20.74,-0.23678125,0.18440625
20.78,-0.23865625000000001,0.18403125
20.81,-0.242,0.18384375
20.84,-0.24575,0.1835625
20.88,-0.24925,0.1821875
20.91,-0.2505,0.17715625
20.94,-0.25284375000000003,0.175375
20.98,-0.25490625,0.17359375
21.01,-0.25640625,0.17240624999999998
21.04,-0.25728125,0.1718125
21.08,-0.2535,0.16953125
21.11,-0.24978125,0.167
21.14,-0.251,0.16815625
21.18,-0.251875,0.1701875
21.21,-0.253125,0.17190625
21.24,-0.2541875,0.17796875
21.28,-0.2553125,0.18903124999999998
21.31,-0.25846875,0.1988125
21.34,-0.26178125,0.20859375
21.38,-0.2646875,0.20896875
21.41,-0.26846875,0.20590625
21.44,-0.27215625,0.203
21.48,-0.27575,0.20103125
21.51,-0.27775,0.202625
21.54,-0.280625,0.20415625
21.58,-0.2835625,0.205375
21.61,-0.2859375,0.20853125
21.64,-0.28709375,0.2126875
21.68,-0.2880625,0.2168125
21.71,-0.2886875,0.21925
21.74,-0.28903125,0.22159375
21.78,-0.28959375,0.2243125
21.81,-0.29025,0.22859375
21.84,-0.289125,0.23246875
21.88,-0.28896875,0.237
21.91,-0.2888125,0.24003125
21.95,-0.288875,0.2419375
21.98,-0.29290625,0.24409375
22.01,-0.29462499999999997,0.2454375
22.05,-0.29484375,0.24578125
22.08,-0.295,0.246125
22.11,-0.29675,0.2451875
22.15,-0.3004375,0.24621875
22.18,-0.303875,0.24740625
22.21,-0.30646875,0.24821875000000002
22.25,-0.3076875,0.24809375
22.28,-0.30878125,0.24825
22.31,-0.31009375,0.2483125
22.35,-0.31225,0.24746875000000002
22.38,-0.31256249999999997,0.2411875
22.41,-0.3121875,0.2333125
22.45,-0.31103125,0.22621875
22.48,-0.3085,0.220375
22.51,-0.30771875,0.2190625
22.55,-0.3076875,0.21815625
22.58,-0.30765625,0.2174375
22.61,-0.30678125,0.21771875
22.65,-0.30543750000000003,0.21828124999999998
22.68,-0.3040625,0.21868749999999998
22.71,-0.30309375,0.21859374999999998
22.75,-0.30265624999999996,0.21815625
22.78,-0.30240625,0.2178125
22.81,-0.3024375,0.2164375
22.85,-0.303375,0.21425
22.88,-0.30465625,0.2121875
22.91,-0.30596875,0.21056249999999999
22.95,-0.30615625,0.209625
22.98,-0.30609375,0.20909375
23.01,-0.306,0.209
23.05,-0.3058125,0.2095625
23.08,-0.30590625,0.21075
23.11,-0.308375,0.211
23.15,-0.311375,0.21140625
23.18,-0.31409375,0.21025
23.21,-0.3153125,0.20909375
23.25,-0.315125,0.2079375
23.28,-0.3146875,0.20734375
23.31,-0.31359375,0.20775
23.35,-0.3125625,0.20809375
23.38,-0.31125,0.20856249999999998
23.41,-0.3093125,0.20975
23.45,-0.307,0.21190625
23.48,-0.30465625,0.21509375
23.51,-0.30278125,0.21834375
23.55,-0.30096875,0.22071875
23.58,-0.29940625,0.22209375
23.61,-0.29784375,0.22303125000000001
23.65,-0.29740625,0.22403125000000002
23.68,-0.29796875,0.22471875
23.71,-0.2986875,0.2255625
23.75,-0.29893749999999997,0.2265
23.78,-0.2986875,0.22834375
23.81,-0.29821875,0.230125
23.85,-0.29762500000000003,0.2318125
23.88,-0.29790625,0.23365625
23.91,-0.29909375,0.235125
23.95,-0.30084375,0.23634375
23.98,-0.30303125,0.23759375
24.01,-0.30571875,0.23753125
24.05,-0.3085625,0.2374375
24.08,-0.31065625,0.2375
24.11,-0.31203125,0.23765624999999999
24.15,-0.31275,0.23803125
24.18,-0.31421875,0.23834375
24.21,-0.31634375,0.2388125
24.25,-0.3190625,0.23846875
24.28,-0.3210625,0.23796875
24.31,-0.325625,0.23759375
24.35,-0.33034375,0.23734375
24.38,-0.33518749999999997,0.238125
24.41,-0.3400625,0.2389375
24.45,-0.3420625,0.2395
24.48,-0.34409375,0.24003125
24.51,-0.34525,0.24084375
24.55,-0.34571875,0.24015625000000002
24.58,-0.34615625,0.239375
24.61,-0.34646875,0.24025
24.65,-0.34671874999999996,0.24081249999999998
24.68,-0.3469375,0.2414375
24.71,-0.34678125,0.242875
24.75,-0.33909374999999997,0.2458125
24.78,-0.32928124999999997,0.25096875
24.81,-0.31928124999999996,0.2561875
24.85,-0.31203125,0.25887499999999997
24.88,-0.3098125,0.2590625
24.91,-0.30803125,0.25915625
24.95,-0.3060625,0.25915625
24.98,-0.30396875,0.25896874999999997
25.01,-0.30146875,0.2576875
25.05,-0.298125,0.255125
25.08,-0.2950625,0.252375
25.11,-0.29253125,0.2496875
25.15,-0.2898125,0.2476875
25.18,-0.28725,0.24640625
25.21,-0.28709375,0.2471875
25.25,-0.288625,0.25203125
25.28,-0.2899375,0.25740625
25.31,-0.29109375,0.2624375
25.35,-0.29159375,0.2665
25.38,-0.29325,0.26978125
25.41,-0.29503125,0.2725625
25.45,-0.29612499999999997,0.2740625
25.48,-0.2955,0.2735625
25.51,-0.29471875000000003,0.2744375
25.55,-0.293875,0.2750625
25.58,-0.29253125,0.27499999999999997
25.61,-0.29103125,0.27490625
25.65,-0.2896875,0.2749375
25.68,-0.287875,0.2748125
25.71,-0.28578125,0.27440625
25.75,-0.2836875,0.27321875
25.78,-0.281625,0.271875
25.81,-0.28146875,0.27134375
25.85,-0.28215625,0.26909375
25.88,-0.28271875,0.26640625
25.91,-0.28340625,0.2633125
25.95,-0.282875,0.26146874999999997
25.98,-0.28215625,0.25975
26.01,-0.2814375,0.2581875
26.05,-0.280625,0.2573125
26.08,-0.27896875,0.25621875
26.12,-0.27703125,0.25459375
26.15,-0.27515625,0.25271875
26.18,-0.27565625,0.25209375
26.22,-0.27721875,0.2516875
26.25,-0.274875,0.2475625
26.28,-0.27134375,0.24353125
26.32,-0.267625,0.23906249999999998
26.35,-0.2665625,0.23721875
26.38,-0.2670625,0.23581249999999998
26.42,-0.26678125,0.23475
26.45,-0.26609375,0.23381249999999998
26.48,-0.2655,0.233375
26.52,-0.26490625,0.23378125
26.55,-0.26509375,0.23396875
26.58,-0.2654375,0.234125
26.62,-0.2656875,0.2343125
26.65,-0.26603125,0.23453125
26.68,-0.2664375,0.23453125
26.72,-0.26684375,0.2344375
26.75,-0.26725,0.234375
26.78,-0.26740625,0.23453125
26.82,-0.26753125,0.23475
26.85,-0.267625,0.23506249999999998
26.88,-0.26784375,0.23534375
26.92,-0.26918749999999997,0.23578125
26.95,-0.27059375,0.23625
26.98,-0.2721875,0.23665624999999998
27.02,-0.2730625,0.235875
27.05,-0.27409375,0.23540625
27.08,-0.2766875,0.2375625
27.12,-0.27884375,0.2409375
27.15,-0.274,0.242375
27.18,-0.26753125,0.24259375
27.22,-0.25946874999999997,0.239625
27.25,-0.2555,0.23596875
27.28,-0.25740625,0.233125
27.32,-0.25915625,0.22999999999999998
27.35,-0.26103125,0.22709374999999998
27.38,-0.26146874999999997,0.22734374999999998
27.42,-0.2615625,0.228625
27.45,-0.26178125,0.2299375
27.48,-0.261125,0.230875
27.52,-0.2603125,0.23015625
27.55,-0.25940625,0.22934374999999999
27.58,-0.2586875,0.22859374999999998
27.62,-0.255125,0.22684375
27.65,-0.2501875,0.22478125000000002
27.68,-0.24515625,0.2235
27.72,-0.23984375,0.22221875
27.75,-0.23759375,0.22071875
27.78,-0.23821875,0.21871875
27.82,-0.239125,0.21637499999999998
27.85,-0.24071875,0.21465625
27.88,-0.2431875,0.21334375
27.92,-0.24484375,0.210875
27.95,-0.24640625,0.20840625
27.98,-0.24787499999999998,0.20603125
28.02,-0.24921875,0.2040625
28.05,-0.2509375,0.201625
28.08,-0.2525,0.199
28.12,-0.2528125,0.19625
28.15,-0.25196875,0.194125
28.18,-0.2506875,0.19228125
28.22,-0.248875,0.19040625
28.25,-0.247375,0.18859375
28.28,-0.24665625,0.18603125
28.32,-0.2456875,0.1830625
28.35,-0.243625,0.18053125
28.38,-0.24140625,0.17853125
28.42,-0.23921875,0.177625
28.45,-0.23753125,0.1769375
28.48,-0.2355,0.17596875
28.52,-0.23346875,0.17496875
28.55,-0.23153125,0.17396875
28.58,-0.23021875,0.17303125
28.62,-0.22868750000000002,0.1720625
28.65,-0.2270625,0.171125
28.68,-0.22540625,0.170375
28.72,-0.22096875,0.17
28.75,-0.2165625,0.1685
28.78,-0.21206250000000001,0.16684374999999999
28.82,-0.2099375,0.16503125
28.85,-0.209,0.16428125
28.88,-0.20821875,0.16384375
28.92,-0.20734375,0.1635
28.95,-0.20334375,0.15984375
28.98,-0.19915625,0.1574375
29.02,-0.194375,0.15584375
29.05,-0.1893125,0.14834375
29.08,-0.184,0.1330625
29.12,-0.17875000000000002,0.1168125
29.15,-0.17753125,0.11490625
29.18,-0.1756875,0.11503125
29.22,-0.1736875,0.11490625
29.25,-0.17171875,0.11421875000000001
29.28,-0.17003125,0.11359375000000001
29.32,-0.1694375,0.11340625
29.35,-0.16659375,0.11384375000000001
29.38,-0.16243749999999998,0.11434375000000001
29.42,-0.1585,0.11475
29.45,-0.15471875,0.11543750000000001
29.48,-0.15253125,0.1151875
29.52,-0.15109375,0.1145
29.55,-0.1495625,0.1138125
29.58,-0.14934375,0.11225
29.62,-0.14925,0.11181250000000001
29.65,-0.14965625,0.11140625
29.68,-0.15096874999999998,0.11090625
29.72,-0.15265625,0.11028125000000001
29.75,-0.15421875,0.109875
29.78,-0.15487499999999998,0.10825
29.82,-0.15546875,0.1068125
29.85,-0.15596875,0.10540624999999999
29.88,-0.157125,0.10503125
29.92,-0.15893749999999998,0.10678125
29.95,-0.16084375,0.10771875
29.98,-0.1625625,0.10843749999999999
30.02,-0.16303125,0.10756249999999999
30.05,-0.16343749999999999,0.10725
30.08,-0.16396875,0.107375
30.12,-0.16478125,0.107625
30.15,-0.16628125,0.10775
30.18,-0.16775,0.10825
30.22,-0.16924999999999998,0.10896875
30.25,-0.173625,0.10965625
30.28,-0.17878125,0.11028125
30.32,-0.1836875,0.10996875
30.35,-0.1881875,0.1095625
30.38,-0.19090625,0.10821875
30.42,-0.1935,0.1069375
30.45,-0.19615625,0.1054375
30.48,-0.1988125,0.10278125
30.52,-0.203375,0.09990625
30.55,-0.20703125,0.097125
30.58,-0.21065625000000002,0.09453125
30.62,-0.21315625,0.0930625
30.65,-0.2150625,0.08975
30.68,-0.216,0.08503125
30.72,-0.21762499999999999,0.08053125
30.75,-0.21678125,0.07640625000000001
30.78,-0.21759375,0.0745
30.82,-0.21915625,0.07371875
30.85,-0.2210625,0.0740625
30.88,-0.22290625,0.07390625
30.92,-0.2248125,0.073125
30.95,-0.226375,0.07203125
30.98,-0.227625,0.0716875
31.02,-0.22925,0.07140625
31.05,-0.2309375,0.071125
31.08,-0.2326875,0.07084375
31.12,-0.23415624999999998,0.07034375000000001
31.15,-0.23565625,0.07146875
31.18,-0.237125,0.07303125
31.22,-0.23781249999999998,0.07528125000000001
31.25,-0.23881249999999998,0.077125
31.28,-0.2404375,0.07853125000000001
31.32,-0.24206249999999999,0.08
31.35,-0.2438125,0.0825625
31.38,-0.2448125,0.08490625
31.42,-0.24515625,0.08671875000000001
31.45,-0.24546875,0.08875
31.48,-0.24559375,0.08875
31.52,-0.24571875,0.08871875
31.55,-0.2458125,0.0879375
31.58,-0.246125,0.085875
31.62,-0.245875,0.08246875000000001
31.65,-0.24490625,0.0775625
31.68,-0.243875,0.0729375
31.72,-0.24378125,0.07103125
31.75,-0.245375,0.07190625
31.78,-0.24684375,0.0728125
31.82,-0.24806250000000002,0.07225
31.85,-0.2478125,0.07100000000000001
31.88,-0.2475625,0.06965625
31.92,-0.24640625,0.06825
31.95,-0.24234375,0.0665625
31.98,-0.23821875,0.06496875
32.02,-0.23393750000000002,0.063375
32.05,-0.22693750000000001,0.06375
32.08,-0.22065625,0.0656875
32.12,-0.21428125,0.0675625
32.15,-0.20853125,0.069125
32.18,-0.1990625,0.0699375
32.22,-0.18796875,0.07134375
32.25,-0.177,0.072625
32.28,-0.166,0.074625
32.32,-0.16459375,0.0755625
32.35,-0.164375,0.07684375000000002
32.38,-0.1640625,0.07809375
32.42,-0.16953125,0.078125
32.45,-0.1781875,0.0760625
32.48,-0.1863125,0.0740625
32.52,-0.194125,0.0718125
32.55,-0.1959375,0.06740625
32.58,-0.19671875,0.062625
32.62,-0.19746875,0.05796875
32.65,-0.20103125,0.056781250000000005
32.68,-0.2048125,0.058125
32.72,-0.20865625,0.058687500000000004
32.75,-0.21234375,0.060375
32.78,-0.21140625,0.062093749999999996
32.82,-0.209625,0.063625
32.85,-0.2079375,0.0655
32.88,-0.206875,0.06796875000000001
32.92,-0.20578125,0.07065625
32.95,-0.20475,0.07340625
32.98,-0.20371875,0.07631249999999999
33.02,-0.205125,0.0773125
33.05,-0.20615625,0.0785625
33.08,-0.20671875,0.080125
33.12,-0.2065625,0.08159374999999999
33.15,-0.2050625,0.08409375
33.18,-0.203625,0.08659375
33.22,-0.20225,0.0888125
33.25,-0.2036875,0.09071875
33.28,-0.20659375,0.0924375
33.32,-0.20975,0.09375
33.35,-0.21153125,0.095125
33.38,-0.21265625,0.09540625
33.42,-0.21425,0.09565625
